symbol	hgncId	ncbiGeneId	ensemblGeneId
SLC37A1	HGNC:11024	54020	ENSG00000160190
SLC37A2	HGNC:20644	219855	ENSG00000134955
SLC37A3	HGNC:20651	84255	ENSG00000157800
SLC38A1	HGNC:13447	81539	ENSG00000111371
SLC38A2	HGNC:13448	54407	ENSG00000134294
SLC38A4	HGNC:14679	55089	ENSG00000139209
SLC38A5	HGNC:18070	92745	ENSG00000017483
SLC38A6	HGNC:19863	145389	ENSG00000139974
SLC38A7	HGNC:25582	55238	ENSG00000103042
SLC38A10	HGNC:28237	124565	ENSG00000157637
SLC38A11	HGNC:26836	151258	ENSG00000169507
SLC38A12	HGNC:25984	54868	ENSG00000109066
SLC39A1	HGNC:12876	27173	ENSG00000143570
SLC39A2	HGNC:17127	29986	ENSG00000165794
SLC39A3	HGNC:17128	29985	ENSG00000141873
SLC39A6	HGNC:18607	25800	ENSG00000141424
SLC39A9	HGNC:20182	55334	ENSG00000029364
SLC39A10	HGNC:20861	57181	ENSG00000196950
SLC39A11	HGNC:14463	201266	ENSG00000133195
SLC39A12	HGNC:20860	221074	ENSG00000148482
SLC41A2	HGNC:31045	84102	ENSG00000136052
SLC41A3	HGNC:31046	54946	ENSG00000114544
SLC43A1	HGNC:9225	8501	ENSG00000149150
SLC43A2	HGNC:23087	124935	ENSG00000167703
SLC43A3	HGNC:17466	29015	ENSG00000134802
SLC44A2	HGNC:17292	57153	ENSG00000129353
SLC44A3	HGNC:28689	126969	ENSG00000143036
SLC44A5	HGNC:28524	204962	ENSG00000137968
SLC45A3	HGNC:8642	85414	ENSG00000158715
SLC45A4	HGNC:29196	57210	ENSG00000022567
SLC46A2	HGNC:16055	57864	ENSG00000119457
SLC46A3	HGNC:27501	283537	ENSG00000139508
SLC47A1	HGNC:25588	55244	ENSG00000142494
SLC47A2	HGNC:26439	146802	ENSG00000180638
SLC48A1	HGNC:26035	55652	ENSG00000211584
SLC49A3	HGNC:26177	84179	ENSG00000169026
SLC50A1	HGNC:30657	55974	ENSG00000169241
SLC60A1	HGNC:25433	148808	ENSG00000174514
SLC60A2	HGNC:21053	91749	ENSG00000173214
SLC61A1	HGNC:28156	84975	ENSG00000182544
SLC66A1	HGNC:26001	54896	ENSG00000040487
SLC66A2	HGNC:26188	80148	ENSG00000122490
SLC66A3	HGNC:28503	130814	ENSG00000162976
SLC67A2	HGNC:28158	84804	ENSG00000135953
SLC68A1	HGNC:26196	79847	ENSG00000138111
SLC71A1	HGNC:23363	64645	ENSG00000156875
SLC71A2	HGNC:23376	84641	ENSG00000148110
SLC75A1	HGNC:16894	10227	ENSG00000109736
SLCO1A2	HGNC:10956	6579	ENSG00000084453
SLCO1B7	HGNC:32934	338821	ENSG00000205754
SLCO1C1	HGNC:13819	53919	ENSG00000139155
SLCO2B1	HGNC:10962	11309	ENSG00000137491
SLCO3A1	HGNC:10952	28232	ENSG00000176463
SLCO4A1	HGNC:10953	28231	ENSG00000101187
SLCO4C1	HGNC:23612	353189	ENSG00000173930
SLCO5A1	HGNC:19046	81796	ENSG00000137571
SLCO6A1	HGNC:23613	133482	ENSG00000205359
SLF1	HGNC:25408	84250	ENSG00000133302
SLFN5	HGNC:28286	162394	ENSG00000166750
SLFN11	HGNC:26633	91607	ENSG00000172716
SLFN12	HGNC:25500	55106	ENSG00000172123
SLFN12L	HGNC:33920	100506736	ENSG00000205045
SLFN13	HGNC:26481	146857	ENSG00000154760
SLFNL1	HGNC:26313	200172	ENSG00000171790
SLIRP	HGNC:20495	81892	ENSG00000119705
SLIT1	HGNC:11085	6585	ENSG00000187122
SLIT2	HGNC:11086	9353	ENSG00000145147
SLIT3	HGNC:11087	6586	ENSG00000184347
SLITRK3	HGNC:23501	22865	ENSG00000121871
SLITRK4	HGNC:23502	139065	ENSG00000179542
SLITRK5	HGNC:20295	26050	ENSG00000165300
SLK	HGNC:11088	9748	ENSG00000065613
SLN	HGNC:11089	6588	ENSG00000170290
SLPI	HGNC:11092	6590	ENSG00000124107
SLTM	HGNC:20709	79811	ENSG00000137776
SLU7	HGNC:16939	10569	ENSG00000164609
SLURP2	HGNC:25549	432355	ENSG00000283992
SLX1A	HGNC:20922	548593	ENSG00000132207
SLX1B	HGNC:28748	79008	ENSG00000181625
SLX4IP	HGNC:16225	128710	ENSG00000149346
SLX9	HGNC:15811	85395	ENSG00000160256
SMAD5	HGNC:6771	4090	ENSG00000113658
SMAGP	HGNC:26918	57228	ENSG00000170545
SMAP1	HGNC:19651	60682	ENSG00000112305
SMAP2	HGNC:25082	64744	ENSG00000084070
SMARCD3	HGNC:11108	6604	ENSG00000082014
SMC1B	HGNC:11112	27127	ENSG00000077935
SMC2	HGNC:14011	10592	ENSG00000136824
SMC4	HGNC:14013	10051	ENSG00000113810
SMC6	HGNC:20466	79677	ENSG00000163029
SMCO1	HGNC:27407	255798	ENSG00000214097
SMCO2	HGNC:34448	341346	ENSG00000165935
SMCO3	HGNC:34401	440087	ENSG00000179256
SMCO4	HGNC:24810	56935	ENSG00000166002
SMCP	HGNC:6962	4184	ENSG00000163206
SMCR8	HGNC:17921	140775	ENSG00000176994
SMDT1	HGNC:25055	91689	ENSG00000183172
SMG1	HGNC:30045	23049	ENSG00000157106
SMG5	HGNC:24644	23381	ENSG00000198952
SMG6	HGNC:17809	23293	ENSG00000070366
SMG7	HGNC:16792	9887	ENSG00000116698
SMIM2	HGNC:28776	79024	ENSG00000139656
SMIM3	HGNC:30248	85027	ENSG00000256235
SMIM5	HGNC:40030	643008	ENSG00000204323
SMIM7	HGNC:28419	79086	ENSG00000214046
SMIM8	HGNC:21401	57150	ENSG00000111850
SMIM9	HGNC:41915	100132963	ENSG00000203870
SMIM10	HGNC:41913	644538	ENSG00000184785
SMIM10L1	HGNC:49847	100129361	ENSG00000256537
SMIM10L2A	HGNC:34499	399668	ENSG00000178947
SMIM10L2B	HGNC:34500	644596	ENSG00000196972
SMIM10L3	HGNC:56768	122526779	ENSG00000286075
SMIM11	HGNC:1293	54065	ENSG00000205670
SMIM12	HGNC:25154	113444	ENSG00000163866
SMIM13	HGNC:27356	221710	ENSG00000224531
SMIM14	HGNC:27321	201895	ENSG00000163683
SMIM15	HGNC:33861	643155	ENSG00000188725
SMIM17	HGNC:27114	147670	ENSG00000268182
SMIM18	HGNC:42973	100507341	ENSG00000253457
SMIM19	HGNC:25166	114926	ENSG00000176209
SMIM20	HGNC:37260	389203	ENSG00000250317
SMIM21	HGNC:27598	284274	ENSG00000206026
SMIM22	HGNC:48329	440335	ENSG00000267795
SMIM23	HGNC:34440	644994	ENSG00000185662
SMIM24	HGNC:37244	284422	ENSG00000095932
SMIM26	HGNC:43430	388789	ENSG00000232388
SMIM28	HGNC:53434	110806279	ENSG00000262543
SMIM29	HGNC:1340	221491	ENSG00000186577
SMIM30	HGNC:48953	401397	ENSG00000214194
SMIM31	HGNC:49638	100505989	ENSG00000248771
SMIM32	HGNC:53640	389332	ENSG00000271824
SMIM33	HGNC:53645	111064649	ENSG00000283288
SMIM34	HGNC:39601	388820	ENSG00000243627
SMIM35	HGNC:44179	100526771	ENSG00000255274
SMIM36	HGNC:53654	101927367	ENSG00000261873
SMIM38	HGNC:54074	107984345	ENSG00000284713
SMIM39	HGNC:54076	113523639	ENSG00000284479
SMIM40	HGNC:54073	113523636	ENSG00000286920
SMIM41	HGNC:54075	113523638	ENSG00000284791
SMIM42	HGNC:55000	117981789	ENSG00000288460
SMIM43	HGNC:55077	132332	ENSG00000164112
SMIM44	HGNC:55815	122405565	ENSG00000284638
SMIM45	HGNC:27930	339674	ENSG00000205704
SMIM46	HGNC:56307	127138866	ENSG00000289762
SMIM47	HGNC:53452	105372440	ENSG00000261341
SMIM48	HGNC:58752	728392	ENSG00000286190
SMKR1	HGNC:43561	100287482	ENSG00000240204
SMLR1	HGNC:44670	100507203	ENSG00000256162
SMOX	HGNC:15862	54498	ENSG00000088826
SMPD2	HGNC:11121	6610	ENSG00000135587
SMPD3	HGNC:14240	55512	ENSG00000103056
SMPDL3A	HGNC:17389	10924	ENSG00000172594
SMPDL3B	HGNC:21416	27293	ENSG00000130768
SMR3A	HGNC:19216	26952	ENSG00000109208
SMR3B	HGNC:17326	10879	ENSG00000171201
SMTN	HGNC:11126	6525	ENSG00000183963
SMTNL1	HGNC:32394	219537	ENSG00000214872
SMTNL2	HGNC:24764	342527	ENSG00000188176
SMU1	HGNC:18247	55234	ENSG00000122692
SMUG1	HGNC:17148	23583	ENSG00000123415
SMURF1	HGNC:16807	57154	ENSG00000198742
SMURF2	HGNC:16809	64750	ENSG00000108854
SMYD1	HGNC:20986	150572	ENSG00000115593
SMYD2	HGNC:20982	56950	ENSG00000143499
SMYD3	HGNC:15513	64754	ENSG00000185420
SMYD4	HGNC:21067	114826	ENSG00000186532
SMYD5	HGNC:16258	10322	ENSG00000135632
SNAI3	HGNC:18411	333929	ENSG00000185669
SNAP23	HGNC:11131	8773	ENSG00000092531
SNAP47	HGNC:30669	116841	ENSG00000143740
SNAP91	HGNC:14986	9892	ENSG00000065609
SNAPC1	HGNC:11134	6617	ENSG00000023608
SNAPC2	HGNC:11135	6618	ENSG00000104976
SNAPC3	HGNC:11136	6619	ENSG00000164975
SNAPC5	HGNC:15484	10302	ENSG00000174446
SNCG	HGNC:11141	6623	ENSG00000173267
SND1	HGNC:30646	27044	ENSG00000197157
SNED1	HGNC:24696	25992	ENSG00000162804
SNN	HGNC:11149	8303	ENSG00000184602
BUD31	HGNC:29629	8896	ENSG00000106245
BYSL	HGNC:1157	705	ENSG00000112578
BZW1	HGNC:18380	9689	ENSG00000082153
BZW2	HGNC:18808	28969	ENSG00000136261
C1D	HGNC:29911	10438	ENSG00000197223
C1GALT1	HGNC:24337	56913	ENSG00000106392
C1GALT1C1L	HGNC:51617	728819	ENSG00000223658
C1QL1	HGNC:24182	10882	ENSG00000131094
C1QL2	HGNC:24181	165257	ENSG00000144119
C1QL3	HGNC:19359	389941	ENSG00000165985
C1QL4	HGNC:31416	338761	ENSG00000186897
C1QTNF1	HGNC:14324	114897	ENSG00000173918
C1QTNF2	HGNC:14325	114898	ENSG00000145861
C1QTNF3	HGNC:14326	114899	ENSG00000082196
C1QTNF4	HGNC:14346	114900	ENSG00000172247
C1QTNF6	HGNC:14343	114904	ENSG00000133466
C1QTNF7	HGNC:14342	114905	ENSG00000163145
C1QTNF8	HGNC:31374	390664	ENSG00000184471
C1QTNF9	HGNC:28732	338872	ENSG00000240654
C1QTNF9B	HGNC:34072	387911	ENSG00000205863
C1QTNF12	HGNC:32308	388581	ENSG00000184163
C1RL	HGNC:21265	51279	ENSG00000139178
C1orf21	HGNC:15494	81563	ENSG00000116667
C1orf35	HGNC:19032	79169	ENSG00000143793
C1orf50	HGNC:28795	79078	ENSG00000164008
C1orf52	HGNC:24871	148423	ENSG00000162642
C1orf53	HGNC:30003	388722	ENSG00000203724
C1orf54	HGNC:26258	79630	ENSG00000118292
C1orf56	HGNC:26045	54964	ENSG00000143443
C1orf74	HGNC:26319	148304	ENSG00000162757
C1orf87	HGNC:28547	127795	ENSG00000162598
C1orf94	HGNC:28250	84970	ENSG00000142698
C1orf105	HGNC:29591	92346	ENSG00000180999
C1orf115	HGNC:25873	79762	ENSG00000162817
C1orf116	HGNC:28667	79098	ENSG00000182795
C1orf122	HGNC:24789	127687	ENSG00000197982
C1orf141	HGNC:32044	400757	ENSG00000203963
C1orf146	HGNC:24032	388649	ENSG00000203910
C1orf159	HGNC:26062	54991	ENSG00000131591
C1orf162	HGNC:28344	128346	ENSG00000143110
C1orf167	HGNC:25262	284498	ENSG00000215910
C1orf174	HGNC:27915	339448	ENSG00000198912
C1orf185	HGNC:28096	284546	ENSG00000204006
C1orf198	HGNC:25900	84886	ENSG00000119280
C1orf202	HGNC:56760	122455338	ENSG00000284188
C1orf210	HGNC:28755	149466	ENSG00000253313
C1orf216	HGNC:26800	127703	ENSG00000142686
C1orf226	HGNC:34351	400793	ENSG00000239887
C1orf232	HGNC:53426	110806296	ENSG00000282872
C2CD2	HGNC:1266	25966	ENSG00000157617
C2CD2L	HGNC:29000	9854	ENSG00000172375
C2CD4A	HGNC:33627	145741	ENSG00000198535
C2CD4B	HGNC:33628	388125	ENSG00000205502
C2CD4C	HGNC:29417	126567	ENSG00000183186
C2CD4D	HGNC:37210	100191040	ENSG00000225556
C2CD5	HGNC:29062	9847	ENSG00000111731
C2orf15	HGNC:28436	150590	ENSG00000273045
C2orf42	HGNC:26056	54980	ENSG00000115998
C2orf49	HGNC:28772	79074	ENSG00000135974
C2orf66	HGNC:33809	401027	ENSG00000187944
C2orf68	HGNC:34353	388969	ENSG00000168887
C2orf72	HGNC:27418	257407	ENSG00000204128
C2orf74	HGNC:34439	339804	ENSG00000237651
C2orf76	HGNC:27017	130355	ENSG00000186132
C2orf78	HGNC:34349	388960	ENSG00000187833
C2orf80	HGNC:34352	389073	ENSG00000188674
C2orf81	HGNC:34350	388963	ENSG00000284308
C2orf92	HGNC:49272	728537	ENSG00000228486
C3AR1	HGNC:1319	719	ENSG00000171860
C3orf18	HGNC:24837	51161	ENSG00000088543
C3orf20	HGNC:25320	84077	ENSG00000131379
C3orf22	HGNC:28534	152065	ENSG00000180697
C3orf38	HGNC:28384	285237	ENSG00000179021
C3orf49	HGNC:25190	132200	ENSG00000163632
C3orf62	HGNC:24771	375341	ENSG00000188315
C3orf70	HGNC:33731	285382	ENSG00000187068
C3orf80	HGNC:40048	401097	ENSG00000180044
C3orf85	HGNC:53432	401081	ENSG00000241224
C4A_2	HGNC:58753	110384692	ENSG00000227746
C4BPA	HGNC:1325	722	ENSG00000123838
C4BPB	HGNC:1328	725	ENSG00000123843
C4B_2	HGNC:42398	100293534	ENSG00000233312
C4orf17	HGNC:25274	84103	ENSG00000138813
C4orf33	HGNC:27025	132321	ENSG00000151470
C4orf36	HGNC:28386	132989	ENSG00000163633
C4orf46	HGNC:27320	201725	ENSG00000205208
C4orf50	HGNC:33766	389197	ENSG00000181215
C4orf51	HGNC:37264	646603	ENSG00000237136
C4orf54	HGNC:27741	285556	ENSG00000248713
C5AR1	HGNC:1338	728	ENSG00000197405
C5AR2	HGNC:4527	27202	ENSG00000134830
C5orf15	HGNC:20656	56951	ENSG00000113583
C5orf22	HGNC:25639	55322	ENSG00000082213
C5orf24	HGNC:26746	134553	ENSG00000181904
C5orf34	HGNC:24738	375444	ENSG00000172244
C5orf46	HGNC:33768	389336	ENSG00000178776
C5orf47	HGNC:27026	133491	ENSG00000185056
C5orf52	HGNC:35121	100190949	ENSG00000187658
C5orf58	HGNC:37272	133874	ENSG00000234511
C5orf63	HGNC:40051	401207	ENSG00000164241
C6orf15	HGNC:13927	29113	ENSG00000204542
C6orf47	HGNC:19076	57827	ENSG00000204439
C6orf52	HGNC:20881	347744	ENSG00000137434
C6orf58	HGNC:20960	352999	ENSG00000184530
C6orf62	HGNC:20998	81688	ENSG00000112308
C6orf89	HGNC:21114	221477	ENSG00000198663
C6orf118	HGNC:21233	168090	ENSG00000112539
C6orf120	HGNC:21247	387263	ENSG00000185127
C6orf132	HGNC:21288	647024	ENSG00000188112
C6orf136	HGNC:21301	221545	ENSG00000204564
C6orf141	HGNC:21351	135398	ENSG00000197261
C6orf163	HGNC:21403	206412	ENSG00000203872
C7orf25	HGNC:21703	79020	ENSG00000136197
C7orf33	HGNC:21724	202865	ENSG00000170279
C7orf57	HGNC:22247	136288	ENSG00000164746
C7orf78	HGNC:55185	102725191	ENSG00000226690
C8orf33	HGNC:26104	65265	ENSG00000182307
C8orf34	HGNC:30905	116328	ENSG00000165084
C8orf48	HGNC:26345	157773	ENSG00000164743
C8orf58	HGNC:32233	541565	ENSG00000241852
C8orf74	HGNC:32296	203076	ENSG00000171060
C8orf76	HGNC:25924	84933	ENSG00000189376
C8orf82	HGNC:33826	414919	ENSG00000213563
C8orf88	HGNC:44672	100127983	ENSG00000253250
C8orf89	HGNC:51258	100130301	ENSG00000274443
C8orf90	HGNC:56305	122455339	ENSG00000226490
C9orf40	HGNC:23433	55071	ENSG00000135045
C9orf43	HGNC:23570	257169	ENSG00000157653
C9orf50	HGNC:23677	375759	ENSG00000179058
C9orf57	HGNC:27037	138240	ENSG00000204669
C9orf78	HGNC:24932	51759	ENSG00000136819
C9orf85	HGNC:28784	138241	ENSG00000155621
C9orf152	HGNC:31455	401546	ENSG00000188959
C9orf153	HGNC:31456	389766	ENSG00000187753
C10orf53	HGNC:27421	282966	ENSG00000178645
C10orf62	HGNC:23294	414157	ENSG00000203942
C10orf67	HGNC:28716	256815	ENSG00000179133
C10orf88	HGNC:25822	80007	ENSG00000119965
C10orf90	HGNC:26563	118611	ENSG00000154493
C10orf95	HGNC:25880	79946	ENSG00000120055
C10orf105	HGNC:20304	414152	ENSG00000214688
C10orf120	HGNC:25707	399814	ENSG00000183559
C10orf126	HGNC:28693	283080	
C10orf143	HGNC:48677	387723	ENSG00000237489
C11orf16	HGNC:1169	56673	ENSG00000176029
C11orf21	HGNC:13231	29125	ENSG00000110665
C11orf24	HGNC:1174	53838	ENSG00000171067
C11orf42	HGNC:28541	160298	ENSG00000180878
C11orf52	HGNC:30531	91894	ENSG00000149300
C11orf58	HGNC:16990	10944	ENSG00000110696
C11orf65	HGNC:28519	160140	ENSG00000166323
C11orf68	HGNC:28801	83638	ENSG00000175573
C11orf71	HGNC:25937	54494	ENSG00000180425
C11orf86	HGNC:34442	254439	ENSG00000173237
C11orf87	HGNC:33788	399947	ENSG00000185742
C11orf91	HGNC:34444	100131378	ENSG00000205177
C11orf96	HGNC:38675	387763	ENSG00000187479
C11orf97	HGNC:49544	643037	ENSG00000257057
C11orf98	HGNC:51238	102288414	ENSG00000278615
C12orf42	HGNC:24729	374470	ENSG00000179088
C12orf43	HGNC:25719	64897	ENSG00000157895
C12orf50	HGNC:26665	160419	ENSG00000165805
C12orf54	HGNC:28553	121273	ENSG00000177627
C12orf56	HGNC:26967	115749	ENSG00000185306
C12orf60	HGNC:28726	144608	ENSG00000182993
C12orf71	HGNC:34452	728858	ENSG00000214700
C12orf75	HGNC:35164	387882	ENSG00000235162
C12orf76	HGNC:33790	400073	ENSG00000174456
C13orf42	HGNC:42693	647166	ENSG00000226792
C13orf46	HGNC:53786	100507747	ENSG00000283199
C14orf93	HGNC:20162	60686	ENSG00000100802
C14orf119	HGNC:20270	55017	ENSG00000179933
C14orf132	HGNC:20346	56967	ENSG00000227051
C14orf180	HGNC:33795	400258	ENSG00000184601
C15orf39	HGNC:24497	56905	ENSG00000167173
C15orf40	HGNC:28443	123207	ENSG00000169609
C15orf61	HGNC:34453	145853	ENSG00000189227
C15orf62	HGNC:34489	643338	ENSG00000188277
C16orf46	HGNC:26525	123775	ENSG00000166455
C16orf54	HGNC:26649	283897	ENSG00000185905
C16orf78	HGNC:28479	123970	ENSG00000166152
C16orf82	HGNC:30755	162083	ENSG00000234186
C16orf86	HGNC:33755	388284	ENSG00000159761
C16orf87	HGNC:33754	388272	ENSG00000155330
C16orf89	HGNC:28687	146556	ENSG00000153446
C16orf90	HGNC:34455	646174	ENSG00000215131
C16orf95	HGNC:40033	100506581	ENSG00000260456
C16orf96	HGNC:40031	342346	ENSG00000205832
C17orf50	HGNC:29581	146853	ENSG00000270806
C17orf58	HGNC:27568	284018	ENSG00000186665
C17orf67	HGNC:27900	339210	ENSG00000214226
C17orf75	HGNC:30173	64149	ENSG00000108666
C17orf78	HGNC:26831	284099	ENSG00000278505
C17orf99	HGNC:34490	100141515	ENSG00000187997
C17orf100	HGNC:34494	388327	ENSG00000256806
C17orf107	HGNC:37238	100130311	ENSG00000205710
C17orf113	HGNC:53437	110806298	ENSG00000267221
C17orf114	HGNC:55343	119139905	ENSG00000262165
C18orf54	HGNC:13796	162681	ENSG00000166845
C18orf63	HGNC:40037	644041	ENSG00000206043
C19orf18	HGNC:28642	147685	ENSG00000177025
C19orf25	HGNC:26711	148223	ENSG00000119559
C19orf33	HGNC:16668	64073	ENSG00000167644
C19orf38	HGNC:34073	255809	ENSG00000214212
C19orf44	HGNC:26141	84167	ENSG00000105072
C19orf47	HGNC:26723	126526	ENSG00000160392
C19orf53	HGNC:24991	28974	ENSG00000104979
C19orf67	HGNC:34354	646457	ENSG00000188032
C19orf73	HGNC:25534	55150	ENSG00000221916
C19orf81	HGNC:40041	342918	ENSG00000235034
C19orf84	HGNC:27112	147646	ENSG00000262874
C19orf85	HGNC:53653	111064650	ENSG00000283567
C20orf96	HGNC:16227	140680	ENSG00000196476
C20orf141	HGNC:16134	128653	ENSG00000258713
C20orf144	HGNC:16137	128864	ENSG00000149609
C20orf173	HGNC:16166	140873	ENSG00000125975
C20orf202	HGNC:37254	400831	ENSG00000215595
C20orf203	HGNC:26592	284805	ENSG00000198547
C20orf204	HGNC:27655	284739	ENSG00000196421
C21orf58	HGNC:1300	54058	ENSG00000160298
C21orf91	HGNC:16459	54149	ENSG00000154642
C21orf140	HGNC:39602	101928147	ENSG00000222018
C22orf15	HGNC:15558	150248	ENSG00000169314
C22orf23	HGNC:18589	84645	ENSG00000128346
C22orf31	HGNC:26931	25770	ENSG00000100249
C22orf39	HGNC:27012	128977	ENSG00000242259
C22orf42	HGNC:27160	150297	ENSG00000205856
CA1	HGNC:1368	759	ENSG00000133742
CA3	HGNC:1374	761	ENSG00000164879
CA5B	HGNC:1378	11238	ENSG00000169239
CA6	HGNC:1380	765	ENSG00000131686
CA7	HGNC:1381	766	ENSG00000168748
CA9	HGNC:1383	768	ENSG00000107159
CA10	HGNC:1369	56934	ENSG00000154975
CA11	HGNC:1370	770	ENSG00000063180
CA13	HGNC:14914	377677	ENSG00000185015
CA14	HGNC:1372	23632	ENSG00000118298
CAAP1	HGNC:25834	79886	ENSG00000120159
CAB39	HGNC:20292	51719	ENSG00000135932
CAB39L	HGNC:20290	81617	ENSG00000102547
CABCOCO1	HGNC:28678	219621	ENSG00000183346
CABIN1	HGNC:24187	23523	ENSG00000099991
CABLES1	HGNC:25097	91768	ENSG00000134508
CABLES2	HGNC:16143	81928	ENSG00000149679
CABP1	HGNC:1384	9478	ENSG00000157782
CABP5	HGNC:13714	56344	ENSG00000105507
CABP7	HGNC:20834	164633	ENSG00000100314
CABS1	HGNC:30710	85438	ENSG00000145309
CABYR	HGNC:15569	26256	ENSG00000154040
CACFD1	HGNC:1365	11094	ENSG00000160325
CACHD1	HGNC:29314	57685	ENSG00000158966
CACNA2D3	HGNC:15460	55799	ENSG00000157445
CACNB1	HGNC:1401	782	ENSG00000067191
CACNB3	HGNC:1403	784	ENSG00000167535
CACNG1	HGNC:1405	786	ENSG00000108878
CACNG3	HGNC:1407	10368	ENSG00000006116
CACNG4	HGNC:1408	27092	ENSG00000075461
CACNG5	HGNC:1409	27091	ENSG00000075429
CACNG6	HGNC:13625	59285	ENSG00000130433
CACNG7	HGNC:13626	59284	ENSG00000105605
CACNG8	HGNC:13628	59283	ENSG00000142408
CACTIN	HGNC:29938	58509	ENSG00000105298
CACUL1	HGNC:23727	143384	ENSG00000151893
CACYBP	HGNC:30423	27101	ENSG00000116161
CADM1	HGNC:5951	23705	ENSG00000182985
CADM2	HGNC:29849	253559	ENSG00000175161
CADM4	HGNC:30825	199731	ENSG00000105767
CADPS	HGNC:1426	8618	ENSG00000163618
CADPS2	HGNC:16018	93664	ENSG00000081803
CAGE1	HGNC:21622	285782	ENSG00000164304
CALB1	HGNC:1434	793	ENSG00000104327
CALB2	HGNC:1435	794	ENSG00000172137
CALCA	HGNC:1437	796	ENSG00000110680
CALCB	HGNC:1438	797	ENSG00000175868
CALCOCO1	HGNC:29306	57658	ENSG00000012822
CALCOCO2	HGNC:29912	10241	ENSG00000136436
CALD1	HGNC:1441	800	ENSG00000122786
CALHM1	HGNC:23494	255022	ENSG00000185933
CALHM2	HGNC:23493	51063	ENSG00000138172
CALHM3	HGNC:23458	119395	ENSG00000183128
CALHM4	HGNC:21094	221301	ENSG00000164451
CALHM5	HGNC:21568	254228	ENSG00000178033
CALHM6	HGNC:33391	441168	ENSG00000188820
CALML3	HGNC:1452	810	ENSG00000178363
CALML4	HGNC:18445	91860	ENSG00000129007
CALML5	HGNC:18180	51806	ENSG00000178372
CALML6	HGNC:24193	163688	ENSG00000169885
CALN1	HGNC:13248	83698	ENSG00000183166
CALU	HGNC:1458	813	ENSG00000128595
CALY	HGNC:17938	50632	ENSG00000130643
CAMK1	HGNC:1459	8536	ENSG00000134072
CAMK1D	HGNC:19341	57118	ENSG00000183049
CAMK1G	HGNC:14585	57172	ENSG00000008118
CAMK2D	HGNC:1462	817	ENSG00000145349
CAMK2N1	HGNC:24190	55450	ENSG00000162545
CAMK2N2	HGNC:24197	94032	ENSG00000163888
CAMK4	HGNC:1464	814	ENSG00000152495
CAMKK1	HGNC:1469	84254	ENSG00000004660
CAMKK2	HGNC:1470	10645	ENSG00000110931
CAMKV	HGNC:28788	79012	ENSG00000164076
CAMP	HGNC:1472	820	ENSG00000164047
CAMSAP2	HGNC:29188	23271	ENSG00000118200
CAMSAP3	HGNC:29307	57662	ENSG00000076826
CAMTA2	HGNC:18807	23125	ENSG00000108509
CAND1	HGNC:30688	55832	ENSG00000111530
CAND2	HGNC:30689	23066	ENSG00000144712
CANX	HGNC:1473	821	ENSG00000127022
CAP1	HGNC:20040	10487	ENSG00000131236
CAPG	HGNC:1474	822	ENSG00000042493
CAPN2	HGNC:1479	824	ENSG00000162909
CAPN6	HGNC:1483	827	ENSG00000077274
CAPN7	HGNC:1484	23473	ENSG00000131375
CAPN8	HGNC:1485	388743	ENSG00000203697
CAPN9	HGNC:1486	10753	ENSG00000135773
CAPN11	HGNC:1478	11131	ENSG00000137225
CAPN12	HGNC:13249	147968	ENSG00000182472
CAPN13	HGNC:16663	92291	ENSG00000162949
CAPN14	HGNC:16664	440854	ENSG00000214711
CAPNS2	HGNC:16371	84290	ENSG00000256812
CAPRIN2	HGNC:21259	65981	ENSG00000110888
CAPS	HGNC:1487	828	ENSG00000105519
CAPS2	HGNC:16471	84698	ENSG00000180881
CAPSL	HGNC:28375	133690	ENSG00000152611
CAPZA1	HGNC:1488	829	ENSG00000116489
CAPZA2	HGNC:1490	830	ENSG00000198898
CAPZA3	HGNC:24205	93661	ENSG00000177938
CAPZB	HGNC:1491	832	ENSG00000077549
CARD6	HGNC:16394	84674	ENSG00000132357
CARD16	HGNC:33701	114769	ENSG00000204397
CARD18	HGNC:28861	59082	ENSG00000255501
CARD19	HGNC:28148	84270	ENSG00000165233
CARF	HGNC:14435	79800	ENSG00000138380
CARHSP1	HGNC:17150	23589	ENSG00000153048
CARM1	HGNC:23393	10498	ENSG00000142453
CARMIL1	HGNC:21581	55604	ENSG00000079691
CARMIL3	HGNC:20272	90668	ENSG00000186648
CARNMT1	HGNC:23435	138199	ENSG00000156017
CARNS1	HGNC:29268	57571	ENSG00000172508
CASC3	HGNC:17040	22794	ENSG00000108349
CASD1	HGNC:16014	64921	ENSG00000127995
CASKIN1	HGNC:20879	57524	ENSG00000167971
CASKIN2	HGNC:18200	57513	ENSG00000177303
CASP1	HGNC:1499	834	ENSG00000137752
CASP3	HGNC:1504	836	ENSG00000164305
CASP4	HGNC:1505	837	ENSG00000196954
CASP5	HGNC:1506	838	ENSG00000137757
CASP6	HGNC:1507	839	ENSG00000138794
CASP7	HGNC:1508	840	ENSG00000165806
CASP8AP2	HGNC:1510	9994	ENSG00000118412
CASP9	HGNC:1511	842	ENSG00000132906
CASS4	HGNC:15878	57091	ENSG00000087589
CASTOR1	HGNC:34423	652968	ENSG00000239282
CASTOR2	HGNC:37073	729438	ENSG00000274070
CATSPER3	HGNC:20819	347732	ENSG00000152705
CATSPER4	HGNC:23220	378807	ENSG00000188782
CATSPERB	HGNC:20500	79820	ENSG00000133962
